CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,OBSERVACION,tiempo_24,tiempo_72,tiempo_72_mas
131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130807,LA LIBERTAD,PATAZ,ONGON,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130601,LA LIBERTAD,OTUZCO,OTUZCO,PETRU,DIST. NACIONAL,-,3,ALEJADO,,x,
130402,LA LIBERTAD,CHEPEN,PACANGA,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130704,LA LIBERTAD,PACASMAYO,PACASMAYO,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130205,LA LIBERTAD,ASCOPE,PAIJAN ,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130610,LA LIBERTAD,OTUZCO,PARANDAY,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130808,LA LIBERTAD,PATAZ,PARCOY,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130809,LA LIBERTAD,PATAZ,PATAZ,PETRU,DIST. NACIONAL,-,3,ALEJADO,,x,
130810,LA LIBERTAD,PATAZ,PIAS,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130108,LA LIBERTAD,TRUJILLO,POROTO,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO ,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA ,PETRU,DIST. NACIONAL,-,3,ALEJADO,,x,
130206,LA LIBERTAD,ASCOPE,RAZURI,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130611,LA LIBERTAD,OTUZCO,SALPO,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130705,LA LIBERTAD,PACASMAYO,SAN JOSE ,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC ,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO ,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,PELBT,DIST. NACIONAL,-,4,ALEJADO,,,x
130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA ,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO ,PELBT,DIST. NACIONAL,-,2,ALEJADO,,x,
130110,LA LIBERTAD,TRUJILLO,SIMBAL,PELBT,DIST. NACIONAL,-,1,ALEJADO,x,,
130613,LA LIBERTAD,OTUZCO,SINSICAP,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130812,LA LIBERTAD,PATAZ,TAURIJA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130801,LA LIBERTAD,PATAZ,TAYABAMBA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PETRU,DIST. NACIONAL,-,1,URBANO,x,,
130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130306,LA LIBERTAD,BOLIVAR,UCUNCHA,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130813,LA LIBERTAD,PATAZ,URPAY,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130614,LA LIBERTAD,OTUZCO,USQUIL,PELBT,DIST. NACIONAL,-,3,ALEJADO,,x,
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,PELBT,DIST. NACIONAL,-,1,URBANO,x,,
131201,LA LIBERTAD,VIRU,VIRU,PETRU,DIST. NACIONAL,-,2,ALEJADO,,x,
140202,LAMBAYEQUE,FERRE‹AFE,CA‹ARIS,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140116,LAMBAYEQUE,CHICLAYO,CAYALTI ,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,PECIX,DIST. NACIONAL,1,2,URBANO,x,x,
140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140103,LAMBAYEQUE,CHICLAYO,ETEN,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140201,LAMBAYEQUE,FERRE‹AFE,FERRE‹AFE,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140203,LAMBAYEQUE,FERRE‹AFE,INCAHUASI,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,PECIX,DIST. NACIONAL,1,2,URBANO,x,x,
140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,PECIX,DIST. NACIONAL,1,2,URBANO,x,x,
140107,LAMBAYEQUE,CHICLAYO,LAGUNAS ,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,PECIX,DIST. NACIONAL,2,3,URBANO,,x,
140204,LAMBAYEQUE,FERRE‹AFE,MANUEL ANTONIO MESONES MURO ,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140108,LAMBAYEQUE,CHICLAYO,MONSEFU,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140110,LAMBAYEQUE,CHICLAYO,OYOTUN,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140117,LAMBAYEQUE,CHICLAYO,PATAPO,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140111,LAMBAYEQUE,CHICLAYO,PICSI,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140205,LAMBAYEQUE,FERRE‹AFE,PITIPO,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140118,LAMBAYEQUE,CHICLAYO,POMALCA,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140119,LAMBAYEQUE,CHICLAYO,PUCALA,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140206,LAMBAYEQUE,FERRE‹AFE,PUEBLO NUEVO ,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140113,LAMBAYEQUE,CHICLAYO,REQUE ,PECIX,DIST. NACIONAL,1,2,ALEJADO,x,x,
140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA ,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140115,LAMBAYEQUE,CHICLAYO,SA‹A,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME ,PECIX,DIST. NACIONAL,3,4,ALEJADO,,x,
140120,LAMBAYEQUE,CHICLAYO,TUMAN,PECIX,DIST. NACIONAL,2,3,ALEJADO,,x,
151002,LIMA,YAUYOS,ALIS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151003,LIMA,YAUYOS,ALLAUCA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150802,LIMA,HUAURA,AMBAR,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150902,LIMA,OYON,ANDAJES,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150702,LIMA,HUAROCHIRI,ANTIOQUIA ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150402,LIMA,CANTA,ARAHUAY,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150502,LIMA,CA‹ETE,ASIA,PELIM,DIST. NACIONAL,-,2,URBANO,,x,
150602,LIMA,HUARAL,ATAVILLOS ALTO ,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150603,LIMA,HUARAL,ATAVILLOS BAJO ,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150604,LIMA,HUARAL,AUCALLAMA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151004,LIMA,YAUYOS,AYAVIRI,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151005,LIMA,YAUYOS,AZANGARO,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151006,LIMA,YAUYOS,CACRA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150301,LIMA,CAJATAMBO,CAJATAMBO,PELIM,DIST. NACIONAL,-,3,ALEJADO,,x,
150503,LIMA,CA‹ETE,CALANGO,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150803,LIMA,HUAURA,CALETA DE CARQUIN,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150703,LIMA,HUAROCHIRI,CALLAHUANCA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150401,LIMA,CANTA,CANTA,PELIM,DIST. NACIONAL,-,3,ALEJADO,,x,
150704,LIMA,HUAROCHIRI,CARAMPOMA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
151007,LIMA,YAUYOS,CARANIA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151008,LIMA,YAUYOS,CATAHUASI,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150903,LIMA,OYON,CAUJUL,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150504,LIMA,CA‹ETE,CERRO AZUL ,PECNT,DIST. NACIONAL,-,2,URBANO,,x,
150605,LIMA,HUARAL,CHANCAY,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150804,LIMA,HUAURA,CHECRAS,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150705,LIMA,HUAROCHIRI,CHICLA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150505,LIMA,CA‹ETE,CHILCA,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
151009,LIMA,YAUYOS,CHOCOS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150506,LIMA,CA‹ETE,COAYLLO,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
150904,LIMA,OYON,COCHAMARCA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151010,LIMA,YAUYOS,COCHAS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151011,LIMA,YAUYOS,COLONIA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150302,LIMA,CAJATAMBO,COPA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150706,LIMA,HUAROCHIRI,CUENCA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150303,LIMA,CAJATAMBO,GORGOR,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151012,LIMA,YAUYOS,HONGOS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150707,LIMA,HUAROCHIRI,HUACHUPAMPA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150805,LIMA,HUAURA,HUALMAY,PEHCH,DIST. NACIONAL,-,2,ALEJADO,,x,
150403,LIMA,CANTA,HUAMANTANGA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151013,LIMA,YAUYOS,HUAMPARA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150304,LIMA,CAJATAMBO,HUANCAPON,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151014,LIMA,YAUYOS,HUANCAYA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151015,LIMA,YAUYOS,HUANGASCAR,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151016,LIMA,YAUYOS,HUANTAN ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150708,LIMA,HUAROCHIRI,HUANZA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150709,LIMA,HUAROCHIRI,HUAROCHIRI,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150404,LIMA,CANTA,HUAROS,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150806,LIMA,HUAURA,HUAURA,PEHCH,DIST. NACIONAL,-,3,ALEJADO,,x,
150606,LIMA,HUARAL,IHUARI,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150507,LIMA,CA„ETE,IMPERIAL ,PECNT,DIST. NACIONAL,-,1,ALEJADO,x,,
150405,LIMA,CANTA,LACHAQUI ,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150607,LIMA,HUARAL,LAMPIAN,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150711,LIMA,HUAROCHIRI,LANGA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
151018,LIMA,YAUYOS,LARAOS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150712,LIMA,HUAROCHIRI,LARAOS ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150807,LIMA,HUAURA,LEONCIO PRADO ,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151019,LIMA,YAUYOS,LINCHA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150508,LIMA,CA‹ETE,LUNAHUANA,PECNT,DIST. NACIONAL,-,1,ALEJADO,x,,
151020,LIMA,YAUYOS,MADEAN,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150509,LIMA,CA‹ETE,MALA,PECNT,DIST. NACIONAL,-,2,ALEJADO,,x,
150305,LIMA,CAJATAMBO,MANAS,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150713,LIMA,HUAROCHIRI,MARIATANA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150701,LIMA,HUAROCHIRI,MATUCANA,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150905,LIMA,OYON,NAVAN,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150510,LIMA,CA‹ETE,NUEVO IMPERIAL ,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
151022,LIMA,YAUYOS,OMAS ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150901,LIMA,OYON,OYON,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150511,LIMA,CA‹ETE,PACARAN,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
150608,LIMA,HUARAL,PACARAOS,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150808,LIMA,HUAURA,PACCHO,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150906,LIMA,OYON,PACHANGARA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150202,LIMA,BARRANCA,PARAMONGA,PEBAR,DIST. NACIONAL,-,1,URBANO,x,,
150203,LIMA,BARRANCA,PATIVILCA,PEBAR,DIST. NACIONAL,-,1,ALEJADO,x,,
151023,LIMA,YAUYOS,PUTINZA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150512,LIMA,CA‹ETE,QUILMANA,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
151024,LIMA,YAUYOS,QUINCHES,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151025,LIMA,YAUYOS,QUINOCAY,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150714,LIMA,HUAROCHIRI,RICARDO PALMA ,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA ,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150513,LIMA,CA‹ETE,SAN ANTONIO ,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
150716,LIMA,HUAROCHIRI,SAN ANTONIO ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150717,LIMA,HUAROCHIRI,SAN BARTOLOME ,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150406,LIMA,CANTA,SAN BUENAVENTURA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150718,LIMA,HUAROCHIRI,SAN DAMIAN,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
151026,LIMA,YAUYOS,SAN JOAQUIN ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150514,LIMA,CA‹ETE,SAN LUIS ,PEHCH,DIST. NACIONAL,-,2,ALEJADO,,x,
150722,LIMA,HUAROCHIRI,SAN MATEO ,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
151027,LIMA,YAUYOS,SAN PEDRO DE PILAS ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150501,LIMA,CA‹ETE,SAN VICENTE DE CA‹ETE,PELIM,DIST. NACIONAL,-,1,URBANO,x,,
150726,LIMA,HUAROCHIRI,SANGALLAYA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150515,LIMA,CA‹ETE,SANTA CRUZ DE FLORES ,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
150728,LIMA,HUAROCHIRI,SANTA EULALIA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150809,LIMA,HUAURA,SANTA LEONOR,PELIM,DIST. NACIONAL,-,2,URBANO,,x,
150810,LIMA,HUAURA,SANTA MARIA ,PEHCH,DIST. NACIONAL,-,2,ALEJADO,,x,
150407,LIMA,CANTA,SANTA ROSA DE QUIVES,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS ,PEHRI,DIST. NACIONAL,-,5,ALEJADO,,,x
150811,LIMA,HUAURA,SAYAN,PEHCH,DIST. NACIONAL,-,2,ALEJADO,,x,
150611,LIMA,HUARAL,SUMBILCA,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
150204,LIMA,BARRANCA,SUPE,PEBAR,DIST. NACIONAL,-,1,ALEJADO,x,,
150205,LIMA,BARRANCA,SUPE PUERTO,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
150732,LIMA,HUAROCHIRI,SURCO,PEHRI,DIST. NACIONAL,-,2,ALEJADO,,x,
151028,LIMA,YAUYOS,TANTA ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151029,LIMA,YAUYOS,TAURIPAMPA,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151030,LIMA,YAUYOS,TOMAS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151031,LIMA,YAUYOS,TUPE,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150812,LIMA,HUAURA,VEGUETA,PEHCH,DIST. NACIONAL,-,2,ALEJADO,,x,
150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,PELIM,DIST. NACIONAL,-,2,ALEJADO,,x,
151032,LIMA,YAUYOS,VI‹AC,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151033,LIMA,YAUYOS,VITIS ,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
151001,LIMA,YAUYOS,YAUYOS,PELIM,DIST. NACIONAL,-,4,ALEJADO,,,x
150516,LIMA,CA‹ETE,ZU‹IGA ,PELIM,DIST. NACIONAL,-,1,ALEJADO,x,,
160102,LORETO,MAYNAS,ALTO NANAY,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160502,LORETO,REQUENA,ALTO TAPICHE,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160706,LORETO,DATEM DEL MARA‹ON,ANDOAS,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160112,LORETO,MAYNAS,BELEN,PELRT,DIST. NACIONAL,10,11,URBANO,,,x
160204,LORETO,DATEM DEL MARA‹ON,CAHUAPANAS,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160503,LORETO,REQUENA,CAPELO,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160601,LORETO,UCAYALI,CONTAMANA,PELRT,DIST. NACIONAL,15,18,ALEJADO,,,x
160504,LORETO,REQUENA,EMILIO SAN MARTIN ,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160103,LORETO,MAYNAS,FERNANDO LORES ,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160602,LORETO,UCAYALI,INAHUAYA,PELRT,DIST. NACIONAL,15,18,ALEJADO,,,x
160104,LORETO,MAYNAS,INDIANA,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160101,LORETO,MAYNAS,IQUITOS ,PELRT,DIST. NACIONAL,1,10,URBANO,x,,
160510,LORETO,REQUENA,JENARO HERRERA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160105,LORETO,MAYNAS,LAS AMAZONAS,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160207,LORETO,DATEM DEL MARA‹ON,MANSERICHE,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160505,LORETO,REQUENA,MAQUIA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160106,LORETO,MAYNAS,MAZAN,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160208,LORETO,DATEM DEL MARA‹ON,MORONA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160107,LORETO,MAYNAS,NAPO,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160301,LORETO,LORETO,NAUTA,PELRT,DIST. NACIONAL,15,17,ALEJADO,,,x
160603,LORETO,UCAYALI,PADRE MARQUEZ,PELRT,DIST. NACIONAL,15,18,ALEJADO,,,x
160604,LORETO,UCAYALI,PAMPA HERMOSA,PELRT,DIST. NACIONAL,15,18,ALEJADO,,,x
160302,LORETO,LORETO,PARINARI,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160209,LORETO,DATEM DEL MARA‹ON,PASTAZA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160402,LORETO,MARISCAL RAMON CASTILLA,PEBAS,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160506,LORETO,REQUENA,PUINAHUA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160108,LORETO,MAYNAS,PUNCHANA,PELRT,DIST. NACIONAL,10,11,URBANO,,,x
160109,LORETO,MAYNAS,PUTUMAYO ,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160401,LORETO,MARISCAL RAMON CASTILLA,RAMON CASTILLA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160501,LORETO,REQUENA,REQUENA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160113,LORETO,MAYNAS,SAN JUAN BAUTISTA ,PELRT,DIST. NACIONAL,10,11,URBANO,,,x
160404,LORETO,MARISCAL RAMON CASTILLA,SAN PABLO,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160507,LORETO,REQUENA,SAQUENA,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160605,LORETO,UCAYALI,SARAYACU,PELRT,DIST. NACIONAL,15,18,ALEJADO,,,x
160508,LORETO,REQUENA,SOPLIN,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160509,LORETO,REQUENA,TAPICHE,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160114,LORETO,MAYNAS,TENIENTE MANUEL CLAVERO,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160303,LORETO,LORETO,TIGRE,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160110,LORETO,MAYNAS,TORRES CAUSANA ,PELRT,DIST. NACIONAL,10,11,ALEJADO,,,x
160304,LORETO,LORETO,TROMPETEROS,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
160305,LORETO,LORETO,URARINAS,PELRT,DIST. NACIONAL,15,16,ALEJADO,,,x
