CODIGO_UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,CODIGO_CIUDAD,SERVICIO,AEREO PROPUESTO,TERRESTRE PROPUESTO,A TRAVÉS DE,OBSERVACION
210302,PUNO,CARABAYA,AJOYANI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211209,PUNO,SANDIA,ALTO INAMBARI,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
210103,PUNO,PUNO,AMANTANI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
211002,PUNO,SAN ANTONIO DE PUTINA,ANANEA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211302,PUNO,YUNGUYO,ANAPIA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210802,PUNO,MELGAR,ANTAUTA,PEJUL,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210203,PUNO,AZANGARO,ARAPA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210204,PUNO,AZANGARO,ASILLO,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210104,PUNO,PUNO,ATUNCOLLA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
210303,PUNO,CARABAYA,AYAPATA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210801,PUNO,MELGAR,AYAVIRI,PEJUL,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210201,PUNO,AZANGARO,AZANGARO,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211102,PUNO,SAN ROMAN,CABANA,PEPUN,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
210702,PUNO,LAMPA,CABANILLA,PEPUN,DIST. NACIONAL,2,3,LIM - AQP,ALEJADO
211103,PUNO,SAN ROMAN,CABANILLAS,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210703,PUNO,LAMPA,CALAPUJA,PEPUN,DIST. NACIONAL,2,3,LIM - CNT,ALEJADO
210205,PUNO,AZANGARO,CAMINACA,PEPUN,DIST. NACIONAL,2,3,LIM - TCQ,ALEJADO
210105,PUNO,PUNO,CAPACHICA,PEPUN,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
210502,PUNO,EL COLLAO,CAPAZO,PEPUN,DIST. NACIONAL,2,3,LIM - ABA,ALEJADO
211104,PUNO,SAN ROMAN,CARACOTO,PEPUN,DIST. NACIONAL,2,3,LIM - TRU,ALEJADO
210106,PUNO,PUNO,CHUCUITO,PEJUL,DIST. NACIONAL,2,3,LIM - CJA,ALEJADO
210206,PUNO,AZANGARO,CHUPA,PEPUN,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
210304,PUNO,CARABAYA,COASA,PEPUN,DIST. NACIONAL,2,3,LIM - TCQ - MQG,ALEJADO
210107,PUNO,PUNO,COATA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210602,PUNO,HUANCANE,COJATA,PEPUN,DIST. NACIONAL,2,3,LIM - CHM,ALEJADO
210505,PUNO,EL COLLAO,CONDURIRI,PEPUN,DIST. NACIONAL,2,3,LIM - CUZ,ALEJADO
210902,PUNO,MOHO,CONIMA,PEPUN,DIST. NACIONAL,2,3,LIM - JAE - CHA,ALEJADO
211303,PUNO,YUNGUYO,COPANI,PEPUN,DIST. NACIONAL,2,3,LIM - JAE - BGR,ALEJADO
210305,PUNO,CARABAYA,CORANI,PEPUN,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
210306,PUNO,CARABAYA,CRUCERO,PEPUN,DIST. NACIONAL,2,3,LIM - PIU,ALEJADO
210803,PUNO,MELGAR,CUPI,PEPUN,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
211304,PUNO,YUNGUYO,CUTURAPI,PEPUN,DIST. NACIONAL,2,3,LIM - CJA,ALEJADO
211202,PUNO,SANDIA,CUYOCUYO,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
210402,PUNO,CHUCUITO,DESAGUADERO,PEDSG,DIST. NACIONAL,2,3,LIM - AQP,ALEJADO
210403,PUNO,CHUCUITO,HUACULLANI,PEPUN,DIST. NACIONAL,2,3,LIM - HYO,ALEJADO
210601,PUNO,HUANCANE,HUANCANE,PEPUN,DIST. NACIONAL,2,3,LIM - HYO,ALEJADO
210108,PUNO,PUNO,HUATA,PEPUN,DIST. NACIONAL,2,3,LIM - HRZ,ALEJADO
210603,PUNO,HUANCANE,HUATASANI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
210903,PUNO,MOHO,HUAYRAPATA,PEPUN,DIST. NACIONAL,2,3,LIM - CUZ,ALEJADO
210501,PUNO,EL COLLAO,ILAVE,PEJUL,DIST. NACIONAL,2,3,LIM - TCQ,ALEJADO
210604,PUNO,HUANCANE,INCHUPALLA,PEPUN,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
210307,PUNO,CARABAYA,ITUATA,PEPUN,DIST. NACIONAL,2,3,LIM - TCQ,ALEJADO
210207,PUNO,AZANGARO,JOSE DOMINGO CHOQUEHUANCA,PEPUN,DIST. NACIONAL,2,3,LIM - TGI,ALEJADO
210401,PUNO,CHUCUITO,JULI,PEPUN,DIST. NACIONAL,2,3,LIM - TRU,ALEJADO
211101,PUNO,SAN ROMAN,JULIACA,PEJUL,DIST. NACIONAL,1,2,LIM - JUL,ALEJADO
210404,PUNO,CHUCUITO,KELLUYO,PEPUN,DIST. NACIONAL,2,3,LIM - AND,ALEJADO
210701,PUNO,LAMPA,LAMPA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211203,PUNO,SANDIA,LIMBANI,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
210804,PUNO,MELGAR,LLALLI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210805,PUNO,MELGAR,MACARI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210301,PUNO,CARABAYA,MACUSANI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210109,PUNO,PUNO,MAÑAZO,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
210901,PUNO,MOHO,MOHO,PEPUN,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
210208,PUNO,AZANGARO,MUÑANI,PEPUN,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
210704,PUNO,LAMPA,NICASIO,PEPUN,DIST. NACIONAL,2,3,LIM - CHM,ALEJADO
210806,PUNO,MELGAR,NUÑOA,PEPUN,DIST. NACIONAL,2,3,LIM - TGI,ALEJADO
210705,PUNO,LAMPA,OCUVIRI,PEPUN,DIST. NACIONAL,2,3,LIM - JAE - CHA,ALEJADO
210308,PUNO,CARABAYA,OLLACHEA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211305,PUNO,YUNGUYO,OLLARAYA,PEPUN,DIST. NACIONAL,2,3,LIM - CUZ,ALEJADO
210807,PUNO,MELGAR,ORURILLO,PEPUN,DIST. NACIONAL,2,3,LIM - CUZ,ALEJADO
210706,PUNO,LAMPA,PALCA,PEPUN,DIST. NACIONAL,2,3,LIM - HNV,ALEJADO
210707,PUNO,LAMPA,PARATIA,PEPUN,DIST. NACIONAL,2,3,LIM - AYP,ALEJADO
211204,PUNO,SANDIA,PATAMBUCO,PEPUN,DIST. NACIONAL,4,5,LIM - TPP,ALEJADO
210110,PUNO,PUNO,PAUCARCOLLA,PEPUN,DIST. NACIONAL,2,3,LIM - HNV,ALEJADO
211003,PUNO,SAN ANTONIO DE PUTINA,PEDRO VILCA APAZA,PEPUN,DIST. NACIONAL,3,4,LIM - CJA,ALEJADO
211205,PUNO,SANDIA,PHARA,PEPUN,DIST. NACIONAL,4,5,LIM - LME,ALEJADO
210111,PUNO,PUNO,PICHACANI,PEPUN,DIST. NACIONAL,2,3,LIM - TRU,ALEJADO
210503,PUNO,EL COLLAO,PILCUYO,PEPUN,DIST. NACIONAL,2,3,LIM - HYO,ALEJADO
210405,PUNO,CHUCUITO,PISACOMA,PEPUN,DIST. NACIONAL,2,3,LIM - CUZ,ALEJADO
210112,PUNO,PUNO,PLATERIA,PEPUN,DIST. NACIONAL,2,3,LIM - PIU,URBANO
210406,PUNO,CHUCUITO,POMATA,PEPUN,DIST. NACIONAL,2,3,LIM - CIX,ALEJADO
210209,PUNO,AZANGARO,POTONI,PEPUN,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
210708,PUNO,LAMPA,PUCARA,PEPUN,DIST. NACIONAL,2,3,LIM - JAE,ALEJADO
210101,PUNO,PUNO,PUNO,PEJUL,DIST. NACIONAL,2,3,LIM - HUU,ALEJADO
210605,PUNO,HUANCANE,PUSI,PEPUN,DIST. NACIONAL,2,3,LIM - PCL,ALEJADO
211001,PUNO,SAN ANTONIO DE PUTINA,PUTINA,PEPUN,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
211206,PUNO,SANDIA,QUIACA,PEPUN,DIST. NACIONAL,4,5,LIM - HUU,ALEJADO
211004,PUNO,SAN ANTONIO DE PUTINA,QUILCAPUNCU,PEPUN,DIST. NACIONAL,3,4,LIM - AQP,ALEJADO
210606,PUNO,HUANCANE,ROSASPATA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210210,PUNO,AZANGARO,SAMAN,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210211,PUNO,AZANGARO,SAN ANTON,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210113,PUNO,PUNO,SAN ANTONIO,PEPUN,DIST. NACIONAL,2,3,LIM - AND,ALEJADO
210309,PUNO,CARABAYA,SAN GABAN,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210212,PUNO,AZANGARO,SAN JOSE,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210213,PUNO,AZANGARO,SAN JUAN DE SALINAS,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211207,PUNO,SANDIA,SAN JUAN DEL ORO,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
211210,PUNO,SANDIA,SAN PEDRO DE PUTINA PUNCO,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
211201,PUNO,SANDIA,SANDIA,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
210709,PUNO,LAMPA,SANTA LUCIA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210504,PUNO,EL COLLAO,SANTA ROSA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210808,PUNO,MELGAR,SANTA ROSA,PEPUN,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
210214,PUNO,AZANGARO,SANTIAGO DE PUPUJA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211005,PUNO,SAN ANTONIO DE PUTINA,SINA,PEPUN,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
210607,PUNO,HUANCANE,TARACO,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210904,PUNO,MOHO,TILALI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211306,PUNO,YUNGUYO,TINICACHI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210114,PUNO,PUNO,TIQUILLACA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
210215,PUNO,AZANGARO,TIRAPATA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210809,PUNO,MELGAR,UMACHIRI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211307,PUNO,YUNGUYO,UNICACHI,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210310,PUNO,CARABAYA,USICAYOS,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210710,PUNO,LAMPA,VILAVILA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210115,PUNO,PUNO,VILQUE,PEPUN,DIST. NACIONAL,2,3,LIM - JUL - PUN,ALEJADO
210608,PUNO,HUANCANE,VILQUE CHICO,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
211208,PUNO,SANDIA,YANAHUAYA,PEPUN,DIST. NACIONAL,4,5,LIM - JUL,ALEJADO
211301,PUNO,YUNGUYO,YUNGUYO,PEJUL,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
210407,PUNO,CHUCUITO,ZEPITA,PEPUN,DIST. NACIONAL,2,3,LIM - JUL,ALEJADO
220302,SAN MARTIN,EL DORADO,AGUA BLANCA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220902,SAN MARTIN,SAN MARTIN,ALBERTO LEVEAU,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220502,SAN MARTIN,LAMAS,ALONSO DE ALVARADO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220202,SAN MARTIN,BELLAVISTA,ALTO BIAVO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220402,SAN MARTIN,HUALLAGA,ALTO SAPOSOA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220802,SAN MARTIN,RIOJA,AWAJUN,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220203,SAN MARTIN,BELLAVISTA,BAJO BIAVO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
160202,SAN MARTIN,ALTO AMAZONAS,BALSAPUERTO,PETPP,DIST. NACIONAL,15,15,LIM - TPP,ALEJADO
220503,SAN MARTIN,LAMAS,BARRANQUITA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220201,SAN MARTIN,BELLAVISTA,BELLAVISTA,PESMT,DIST. NACIONAL,3,4,LIM - PIU - SLL,ALEJADO
220702,SAN MARTIN,PICOTA,BUENOS AIRES,PESMT,DIST. NACIONAL,3,4,LIM - CHM,ALEJADO
220903,SAN MARTIN,SAN MARTIN,CACATACHI,PESMT,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
220102,SAN MARTIN,MOYOBAMBA,CALZADA,PESMT,DIST. NACIONAL,3,4,LIM - CJA,ALEJADO
220602,SAN MARTIN,MARISCAL CACERES,CAMPANILLA,PESMT,DIST. NACIONAL,3,4,LIM - JUL,ALEJADO
220703,SAN MARTIN,PICOTA,CASPISAPA,PESMT,DIST. NACIONAL,3,4,LIM - CHM,ALEJADO
220504,SAN MARTIN,LAMAS,CAYNARACHI,PESMT,DIST. NACIONAL,3,4,LIM - HUU,ALEJADO
220904,SAN MARTIN,SAN MARTIN,CHAZUTA,PESMT,DIST. NACIONAL,3,4,LIM - AYP,ALEJADO
220905,SAN MARTIN,SAN MARTIN,CHIPURANA,PESMT,DIST. NACIONAL,3,4,LIM - AYP,ALEJADO
220505,SAN MARTIN,LAMAS,CUÑUMBUQUI,PESMT,DIST. NACIONAL,3,4,LIM - JAE - BGR,ALEJADO
220403,SAN MARTIN,HUALLAGA,EL ESLABON,PESMT,DIST. NACIONAL,3,4,LIM - JAE - BGR,ALEJADO
220906,SAN MARTIN,SAN MARTIN,EL PORVENIR,PESMT,DIST. NACIONAL,3,4,LIM - TRU,ALEJADO
220803,SAN MARTIN,RIOJA,ELIAS SOPLIN VARGAS,PESMT,DIST. NACIONAL,3,4,LIM - HRZ,ALEJADO
220103,SAN MARTIN,MOYOBAMBA,HABANA,PESMT,DIST. NACIONAL,3,4,LIM - CJA,ALEJADO
220204,SAN MARTIN,BELLAVISTA,HUALLAGA,PESMT,DIST. NACIONAL,3,4,LIM - HYO,ALEJADO
220603,SAN MARTIN,MARISCAL CACERES,HUICUNGO,PESMT,DIST. NACIONAL,3,4,LIM - HYO,ALEJADO
220907,SAN MARTIN,SAN MARTIN,HUIMBAYOC,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
160205,SAN MARTIN,ALTO AMAZONAS,JEBEROS,PETPP,DIST. NACIONAL,15,15,LIM - JAE - BGR,ALEJADO
220104,SAN MARTIN,MOYOBAMBA,JEPELACIO,PESMT,DIST. NACIONAL,3,4,LIM - IQT,ALEJADO
220908,SAN MARTIN,SAN MARTIN,JUAN GUERRA,PESMT,DIST. NACIONAL,3,4,LIM - AND,ALEJADO
220601,SAN MARTIN,MARISCAL CACERES,JUANJUI,PETPP,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,URBANO
160206,SAN MARTIN,ALTO AMAZONAS,LAGUNAS,PETPP,DIST. NACIONAL,15,15,LIM - CIX,ALEJADO
220501,SAN MARTIN,LAMAS,LAMAS,PETPP,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220910,SAN MARTIN,SAN MARTIN,MORALES,PESMT,DIST. NACIONAL,3,4,LIM - TCQ - MQG,URBANO
220101,SAN MARTIN,MOYOBAMBA,MOYOBAMBA,PETPP,DIST. NACIONAL,3,4,LIM - HNV,ALEJADO
220804,SAN MARTIN,RIOJA,NUEVA CAJAMARCA,PETPP,DIST. NACIONAL,3,4,LIM - CIX,ALEJADO
221002,SAN MARTIN,TOCACHE,NUEVO PROGRESO,PESMT,DIST. NACIONAL,3,4,LIM - HNV,ALEJADO
220604,SAN MARTIN,MARISCAL CACERES,PACHIZA,PESMT,DIST. NACIONAL,3,4,LIM - TCQ,ALEJADO
220605,SAN MARTIN,MARISCAL CACERES,PAJARILLO,PESMT,DIST. NACIONAL,3,4,LIM - PIU - PAI,ALEJADO
220911,SAN MARTIN,SAN MARTIN,PAPAPLAYA,PESMT,DIST. NACIONAL,3,4,LIM - HYO,ALEJADO
220805,SAN MARTIN,RIOJA,PARDO MIGUEL,PESMT,DIST. NACIONAL,3,4,LIM - TRU,ALEJADO
220701,SAN MARTIN,PICOTA,PICOTA,PESMT,DIST. NACIONAL,3,4,LIM - ABA,ALEJADO
220704,SAN MARTIN,PICOTA,PILLUANA,PESMT,DIST. NACIONAL,3,4,LIM - CUZ,ALEJADO
220506,SAN MARTIN,LAMAS,PINTO RECODO,PESMT,DIST. NACIONAL,3,4,LIM - HUU,ALEJADO
220404,SAN MARTIN,HUALLAGA,PISCOYACU,PESMT,DIST. NACIONAL,3,4,LIM - HRZ,ALEJADO
221003,SAN MARTIN,TOCACHE,POLVORA,PESMT,DIST. NACIONAL,3,4,LIM - AQP,ALEJADO
220806,SAN MARTIN,RIOJA,POSIC,PESMT,DIST. NACIONAL,3,4,LIM - CUZ,ALEJADO
220705,SAN MARTIN,PICOTA,PUCACACA,PESMT,DIST. NACIONAL,3,4,LIM - JAE - CHA,ALEJADO
220801,SAN MARTIN,RIOJA,RIOJA,PETPP,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220507,SAN MARTIN,LAMAS,RUMISAPA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220405,SAN MARTIN,HUALLAGA,SACANCHE,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220912,SAN MARTIN,SAN MARTIN,SAN ANTONIO,PESMT,DIST. NACIONAL,3,4,LIM - CNT,ALEJADO
220706,SAN MARTIN,PICOTA,SAN CRISTOBAL,PESMT,DIST. NACIONAL,3,4,LIM - TCQ - MQG,ALEJADO
220807,SAN MARTIN,RIOJA,SAN FERNANDO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220707,SAN MARTIN,PICOTA,SAN HILARION,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220301,SAN MARTIN,EL DORADO,SAN JOSE DE SISA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220303,SAN MARTIN,EL DORADO,SAN MARTIN,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220205,SAN MARTIN,BELLAVISTA,SAN PABLO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220206,SAN MARTIN,BELLAVISTA,SAN RAFAEL,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220508,SAN MARTIN,LAMAS,SAN ROQUE DE CUMBAZA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
160210,SAN MARTIN,ALTO AMAZONAS,SANTA CRUZ,PETPP,DIST. NACIONAL,15,15,LIM - CJA,ALEJADO
220304,SAN MARTIN,EL DORADO,SANTA ROSA,PESMT,DIST. NACIONAL,6,7,LIM - CHM,ALEJADO
220401,SAN MARTIN,HUALLAGA,SAPOSOA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220913,SAN MARTIN,SAN MARTIN,SAUCE,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220708,SAN MARTIN,PICOTA,SHAMBOYACU,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220509,SAN MARTIN,LAMAS,SHANAO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220914,SAN MARTIN,SAN MARTIN,SHAPAJA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220305,SAN MARTIN,EL DORADO,SHATOJA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
221004,SAN MARTIN,TOCACHE,SHUNTE,PESMT,DIST. NACIONAL,3,4,LIM - TGI,ALEJADO
220105,SAN MARTIN,MOYOBAMBA,SORITOR,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220510,SAN MARTIN,LAMAS,TABALOSOS,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220901,SAN MARTIN,SAN MARTIN,TARAPOTO,PETPP,DIST. NACIONAL,1,3,LIM - TPP,URBANO
160211,SAN MARTIN,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,PETPP,DIST. NACIONAL,15,15,LIM - TPP,ALEJADO
220709,SAN MARTIN,PICOTA,TINGO DE PONASA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220406,SAN MARTIN,HUALLAGA,TINGO DE SAPOSOA,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
221001,SAN MARTIN,TOCACHE,TOCACHE,PETPP,DIST. NACIONAL,3,4,LIM - TGI,ALEJADO
220710,SAN MARTIN,PICOTA,TRES UNIDOS,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
221005,SAN MARTIN,TOCACHE,UCHIZA,PETPP,DIST. NACIONAL,3,4,LIM - TGI,ALEJADO
220106,SAN MARTIN,MOYOBAMBA,YANTALO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220808,SAN MARTIN,RIOJA,YORONGOS,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220809,SAN MARTIN,RIOJA,YURACYACU,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
160201,SAN MARTIN,ALTO AMAZONAS,YURIMAGUAS,PETPP,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
220511,SAN MARTIN,LAMAS,ZAPATERO,PESMT,DIST. NACIONAL,3,4,LIM - TPP,ALEJADO
230102,TACNA,TACNA,ALTO DE LA ALIANZA,PETCQ,DIST. NACIONAL,1,2,LIM - TCQ,URBANO
230202,TACNA,CANDARAVE,CAIRANI,PETCQ,DIST. NACIONAL,8,9,LIM - CUZ,ALEJADO
230103,TACNA,TACNA,CALANA,PETCQ,DIST. NACIONAL,1,2,LIM - TRU,ALEJADO
230203,TACNA,CANDARAVE,CAMILACA,PETCQ,DIST. NACIONAL,8,9,LIM - CUZ,ALEJADO
230201,TACNA,CANDARAVE,CANDARAVE,PETCQ,DIST. NACIONAL,8,9,LIM - HYO,ALEJADO
230104,TACNA,TACNA,CIUDAD NUEVA,PETCQ,DIST. NACIONAL,1,2,LIM - ABA,ALEJADO
230110,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA,PETCQ,DIST. NACIONAL,1,2,LIM - AYP,ALEJADO
230204,TACNA,CANDARAVE,CURIBAYA,PETCQ,DIST. NACIONAL,8,9,LIM - TRU,ALEJADO
230403,TACNA,TARATA,ESTIQUE,PETCQ,DIST. NACIONAL,8,9,LIM - CUZ,ALEJADO
230404,TACNA,TARATA,ESTIQUE-PAMPA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230402,TACNA,TARATA,HEROES ALBARRACIN,PETCQ,DIST. NACIONAL,8,9,LIM - TGI,ALEJADO
230205,TACNA,CANDARAVE,HUANUARA,PETCQ,DIST. NACIONAL,8,9,LIM - HRZ,ALEJADO
230302,TACNA,JORGE BASADRE,ILABAYA,PETCQ,DIST. NACIONAL,8,9,LIM - HRL,ALEJADO
230105,TACNA,TACNA,INCLAN,PETCQ,DIST. NACIONAL,8,9,LIM - JUL,ALEJADO
230303,TACNA,JORGE BASADRE,ITE,PETCQ,DIST. NACIONAL,8,9,LIM - AQP,ALEJADO
230301,TACNA,JORGE BASADRE,LOCUMBA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230106,TACNA,TACNA,PACHIA,PETCQ,DIST. NACIONAL,1,2,LIM - HUU,ALEJADO
230107,TACNA,TACNA,PALCA,PETCQ,DIST. NACIONAL,8,9,LIM - TAR,ALEJADO
230108,TACNA,TACNA,POCOLLAY,PETCQ,DIST. NACIONAL,1,2,LIM - ABA,ALEJADO
230206,TACNA,CANDARAVE,QUILAHUANI,PETCQ,DIST. NACIONAL,8,9,LIM - HYO,ALEJADO
230109,TACNA,TACNA,SAMA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230405,TACNA,TARATA,SITAJARA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230406,TACNA,TARATA,SUSAPAYA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230101,TACNA,TACNA,TACNA,PETCQ,DIST. NACIONAL,1,2,LIM - TCQ,URBANO
230401,TACNA,TARATA,TARATA,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230407,TACNA,TARATA,TARUCACHI,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
230408,TACNA,TARATA,TICACO,PETCQ,DIST. NACIONAL,8,9,LIM - TCQ,ALEJADO
240302,TUMBES,ZARUMILLA,AGUAS VERDES,PETBP,DIST. NACIONAL,2,3,LIM - TBP,ALEJADO
240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,PETBP,DIST. NACIONAL,2,3,LIM - CHM,ALEJADO
240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,PETBP,DIST. NACIONAL,2,3,LIM - HRZ,ALEJADO
240102,TUMBES,TUMBES,CORRALES,PETBP,DIST. NACIONAL,1,2,LIM - JAE - BGR,ALEJADO
240103,TUMBES,TUMBES,LA CRUZ,PETBP,DIST. NACIONAL,1,2,LIM - TBP,ALEJADO
240303,TUMBES,ZARUMILLA,MATAPALO,PETBP,DIST. NACIONAL,2,3,LIM - TBP,ALEJADO
240104,TUMBES,TUMBES,PAMPAS DE HOSPITAL,PETBP,DIST. NACIONAL,2,3,LIM - HRZ,ALEJADO
240304,TUMBES,ZARUMILLA,PAPAYAL,PETBP,DIST. NACIONAL,2,3,LIM - TPP,ALEJADO
240105,TUMBES,TUMBES,SAN JACINTO,PETBP,DIST. NACIONAL,1,2,LIM - TBP,ALEJADO
